id_,ward,beds,baths,DEN,size,parking,exposure,D_mkt,building_age,maint,price
716770,W10,0,1,No,500-999 sqft,Yes,No,2,10,438,440000
424557,W13,2,2,YES,0-499 sqft,Yes,We,26,6,541,618000
889673,W11,1,1,YES,500-999 sqft,N,No,8,14,376,547000
885472,W13,2,1,YES,1000-1499 sqft,N,No,3,44,1008,1550000
658420,W10,1,1,YES,500-999 sqft,Yes,S,63,1,343,517000
814697,W10,3,3,No,3000-3499 sqft,Yes,We,3,6,1266,1980000
781914,W10,2,2,YES,500-999 sqft,Yes,No,15,13,399,772000
667544,W10,3,2,No,4000+ sqft,N,S,52,12,3600,3894000
739866,W10,1,1,No,0-499 sqft,N,E,7,5,463,414000
217139,W10,2,2,YES,500-999 sqft,N,S,34,4,819,761000
493218,W10,1,2,YES,0-499 sqft,Yes,E,31,2,414,565000
708464,W13,1,1,No,500-999 sqft,N,We,23,21,526,671000
868600,W11,2,2,YES,1000-1499 sqft,Yes,S,19,0,680,980000
811555,W13,0,1,No,0-499 sqft,Yes,S,24,29,475,393000
277001,W13,1,1,YES,500-999 sqft,N,No,7,8,712,696000
427523,W11,1,1,YES,500-999 sqft,Yes,No,7,26,389,606000
683928,W13,1,1,No,0-499 sqft,Yes,S,11,1,179,331000
469987,W11,1,1,YES,500-999 sqft,Yes,We,4,1,664,744000
515720,W10,2,2,No,1000-1499 sqft,N,S,23,18,1370,1536000
905665,W13,0,1,No,0-499 sqft,Yes,We,3,3,214,349000
536528,W11,2,2,YES,1000-1499 sqft,Yes,S,17,14,1054,1617000
398945,W13,1,1,YES,0-499 sqft,N,No,9,7,441,612000
390670,W11,1,1,YES,0-499 sqft,N,S,8,8,408,578000
596919,W13,3,2,No,0-499 sqft,N,No,15,23,596,804000
588017,W13,1,1,YES,500-999 sqft,N,No,2,1,424,556000
326464,W13,1,1,YES,500-999 sqft,N,S,27,1,625,962000
185361,W13,2,2,No,500-999 sqft,Yes,We,11,13,996,1070000
668566,W10,2,2,No,1500-1999 sqft,Yes,No,19,5,550,876000
936389,W10,2,1,No,1000-1499 sqft,Yes,E,5,2,1418,1375000
827027,W11,2,2,No,1500-1999 sqft,N,No,14,15,1005,1404000
928107,W11,1,1,No,0-499 sqft,Yes,No,47,0,433,548000
357216,W13,3,2,No,1000-1499 sqft,Yes,We,22,2,908,1301000
615090,W10,1,1,No,0-499 sqft,N,S,3,16,827,818000
727696,W10,1,1,No,500-999 sqft,Yes,No,17,4,462,505000
557006,W11,2,2,No,500-999 sqft,N,We,1,6,940,691000
553377,W11,2,3,No,500-999 sqft,Yes,No,40,3,1166,1238000
684507,W10,1,2,No,0-499 sqft,N,S,3,8,580,500000
596606,W11,2,2,No,1000-1499 sqft,Yes,S,9,9,1032,1443000
386954,W10,1,1,YES,500-999 sqft,Yes,No,37,5,387,592000
229267,W10,3,3,No,500-999 sqft,Yes,E,8,1,1154,1001000
771071,W10,2,1,No,500-999 sqft,Yes,No,10,12,857,1062000
722290,W13,1,1,No,500-999 sqft,Yes,We,24,16,511,645000
998038,W11,2,2,No,1000-1499 sqft,Yes,No,10,6,590,883000
315309,W11,2,2,No,500-999 sqft,Yes,We,11,0,547,750000
746919,W13,2,1,No,1000-1499 sqft,N,S,15,8,761,967000
165848,W11,2,2,No,500-999 sqft,N,S,11,7,806,823000
879183,W10,1,1,No,500-999 sqft,Yes,S,24,2,443,577000
617544,W10,1,1,No,1500-1999 sqft,N,S,11,11,627,896000
242906,W10,2,2,YES,1000-1499 sqft,N,E,2,5,723,933000
596519,W13,2,2,No,500-999 sqft,N,S,10,7,524,562000
342740,W10,2,2,No,500-999 sqft,Yes,No,3,5,540,623000
675637,W13,1,1,YES,500-999 sqft,N,No,1,5,377,532000
228019,W13,2,2,No,1000-1499 sqft,Yes,S,5,4,729,996000
604331,W10,1,1,YES,500-999 sqft,Yes,S,9,0,806,692000
575289,W13,1,1,No,0-499 sqft,Yes,S,38,23,253,385000
753233,W10,0,1,No,0-499 sqft,N,We,9,43,309,457000
487006,W10,0,1,No,0-499 sqft,Yes,No,8,4,326,394000
511779,W11,1,1,No,500-999 sqft,Yes,No,3,5,676,675000
580611,W10,2,1,No,0-499 sqft,N,S,4,3,547,530000
829997,W13,2,2,No,500-999 sqft,Yes,We,2,3,390,592000
748372,W13,1,1,YES,500-999 sqft,Yes,No,2,17,820,814000
469174,W13,2,2,YES,5500-3999 sqft,Yes,E,39,6,2544,4049000
895228,W10,1,1,No,0-499 sqft,Yes,No,35,20,492,468000
212675,W13,1,1,YES,500-999 sqft,Yes,We,14,16,549,727000
766255,W10,1,1,No,500-999 sqft,N,S,1,12,563,1056000
121730,W10,1,1,No,500-999 sqft,Yes,We,2,13,716,515000
468680,W10,2,3,No,1000-1499 sqft,N,No,1,75,1176,1527000
968553,W13,1,1,YES,500-999 sqft,N,S,24,2,481,747000
264902,W10,1,1,No,500-999 sqft,Yes,S,20,3,780,768000
684941,W10,1,1,No,0-499 sqft,Yes,E,9,28,362,542000
851257,W13,1,1,YES,500-999 sqft,Yes,S,30,15,822,948000
359177,W10,1,1,YES,0-499 sqft,Yes,S,21,5,307,435000
554309,W10,0,1,No,0-499 sqft,N,E,14,8,331,437000
684440,W10,1,1,No,500-999 sqft,N,No,6,7,506,698000
297490,W13,0,1,No,0-499 sqft,Yes,No,7,66,296,438000
901735,W11,2,2,YES,500-999 sqft,N,E,34,6,984,1192000
346179,W10,1,1,No,500-999 sqft,N,No,3,5,691,664000
532768,W13,2,2,YES,500-999 sqft,Yes,S,4,16,687,951000
855298,W13,0,1,No,0-499 sqft,N,We,14,13,371,369000
657714,W11,1,2,YES,500-999 sqft,Yes,We,13,13,648,767000
658127,W10,2,2,YES,1000-1499 sqft,N,S,9,3,1601,1864000
184030,W10,1,1,YES,1000-1499 sqft,Yes,S,20,23,1238,1293000
339334,W10,2,1,No,1000-1499 sqft,N,We,31,11,1185,1387000
862785,W13,3,2,No,1000-1499 sqft,Yes,E,18,7,685,977000
515299,W11,2,3,YES,1000-1499 sqft,N,E,7,9,1038,1021000
749688,W10,2,2,YES,2500-2999 sqft,N,No,28,1,2108,3109000
807362,W13,3,2,No,2000-2499 sqft,Yes,No,3,16,1776,2167000
582701,W13,0,1,No,0-499 sqft,N,S,1,13,301,383000
629632,W10,2,3,No,500-999 sqft,Yes,S,22,1,797,799000
336533,W11,2,2,No,1500-1999 sqft,Yes,We,34,26,1943,1740000
420191,W13,1,1,YES,500-999 sqft,Yes,We,5,12,603,756000
257977,W10,2,2,No,500-999 sqft,N,We,22,2,915,765000
984099,W11,2,2,YES,3000-3499 sqft,Yes,S,11,4,2906,3609000
244347,W10,1,1,No,0-499 sqft,Yes,No,7,0,345,525000
259829,W11,2,2,YES,1000-1499 sqft,Yes,No,9,4,1703,2376000
620977,W13,1,1,YES,0-499 sqft,N,S,1,4,488,498000
886802,W13,1,1,No,0-499 sqft,N,No,3,3,262,302000
736036,W10,1,1,YES,500-999 sqft,N,S,29,5,654,710000
861073,W13,1,1,YES,0-499 sqft,Yes,No,4,0,278,426000
469252,W13,1,1,YES,500-999 sqft,Yes,E,1,1,373,542000
142391,W10,1,1,No,500-999 sqft,N,S,25,8,729,839000
838966,W11,2,1,No,500-999 sqft,Yes,S,9,14,860,917000
433096,W11,0,1,No,500-999 sqft,N,No,20,8,467,517000
377282,W11,2,2,YES,500-999 sqft,Yes,S,15,13,616,875000
140481,W10,2,2,YES,500-999 sqft,Yes,S,3,7,680,925000
589267,W13,1,1,YES,0-499 sqft,N,S,18,28,443,573000
402257,W10,1,1,YES,1000-1499 sqft,Yes,S,3,0,917,1090000
157105,W10,2,2,YES,5500-3999 sqft,N,S,8,31,3575,3769000
133438,W10,1,1,YES,1000-1499 sqft,N,No,12,2,736,1091000
168073,W11,1,1,No,0-499 sqft,Yes,S,6,4,426,543000
589113,W11,2,2,No,500-999 sqft,N,We,13,2,283,595000
854174,W13,2,2,No,500-999 sqft,N,S,4,6,555,857000
716571,W11,1,1,No,1500-1999 sqft,Yes,We,1,9,1236,1350000
146235,W10,1,1,No,500-999 sqft,N,S,56,7,583,673000
550944,W13,1,1,YES,500-999 sqft,Yes,S,11,12,361,513000
928064,W13,1,2,YES,500-999 sqft,Yes,No,28,3,356,567000
523286,W13,1,1,No,0-499 sqft,N,S,6,16,236,351000
316329,W13,3,2,No,1000-1499 sqft,N,S,8,3,793,1379000
837765,W13,1,1,No,500-999 sqft,N,No,18,28,684,762000
205805,W13,2,2,No,500-999 sqft,Yes,S,13,16,1070,949000
558830,W10,1,1,No,0-499 sqft,N,E,9,7,397,422000
707126,W13,3,2,No,1000-1499 sqft,Yes,S,10,8,1918,2008000
683782,W11,1,1,YES,1000-1499 sqft,Yes,S,5,2,900,943000
556177,W13,0,1,No,0-499 sqft,Yes,No,26,24,185,317000
665265,W10,1,1,YES,500-999 sqft,Yes,S,19,9,661,756000
857337,W11,2,2,No,500-999 sqft,Yes,We,14,12,888,743000
709977,W10,3,2,No,1500-1999 sqft,Yes,We,8,32,1188,1904000
768033,W10,0,1,No,500-999 sqft,Yes,E,6,13,471,588000
686472,W10,2,2,No,500-999 sqft,Yes,No,5,29,789,841000
477876,W13,2,1,No,2000-2499 sqft,N,S,1,6,1566,1928000
881606,W10,1,1,YES,0-499 sqft,N,No,15,4,540,509000
547801,W13,1,1,No,500-999 sqft,Yes,We,31,41,706,822000
298649,W13,1,1,YES,500-999 sqft,N,No,14,3,472,576000
857318,W13,2,3,No,1500-1999 sqft,Yes,We,3,15,1082,1588000
385423,W11,2,1,YES,2500-2999 sqft,Yes,No,33,4,2870,3726000
924647,W11,2,2,YES,500-999 sqft,N,We,10,1,649,762000
614438,W10,2,2,No,500-999 sqft,N,No,7,10,696,1000000
654334,W11,2,2,No,1000-1499 sqft,Yes,S,3,2,1179,1124000
898794,W11,1,1,No,500-999 sqft,N,No,9,15,540,785000
671018,W10,1,1,YES,0-499 sqft,Yes,We,15,33,481,639000
423560,W10,1,2,No,0-499 sqft,Yes,No,6,69,311,486000
163437,W13,1,1,No,500-999 sqft,Yes,E,14,2,410,595000
164945,W10,2,2,YES,2500-2999 sqft,N,S,13,3,1825,1876000
138695,W13,1,1,No,500-999 sqft,N,No,16,11,737,733000
236205,W10,2,2,No,500-999 sqft,Yes,S,9,4,915,722000
987114,W13,1,1,YES,500-999 sqft,Yes,S,12,8,475,655000
292110,W13,2,3,No,1500-1999 sqft,Yes,No,8,16,909,1285000
619617,W10,1,1,YES,0-499 sqft,Yes,No,38,2,731,620000
395344,W13,1,1,YES,500-999 sqft,Yes,E,13,2,373,486000
565769,W10,2,2,No,500-999 sqft,Yes,No,6,22,508,811000
173699,W13,2,2,No,1000-1499 sqft,Yes,No,3,19,995,1244000
936585,W10,3,2,No,500-999 sqft,N,S,11,7,506,662000
251734,W13,1,1,No,500-999 sqft,Yes,No,36,9,476,425000
634038,W10,1,1,YES,0-499 sqft,Yes,S,1,1,533,572000
640980,W10,1,1,YES,0-499 sqft,N,S,0,6,416,498000
812732,W10,1,1,YES,500-999 sqft,Yes,S,9,9,690,961000
590020,W13,2,2,No,2500-2999 sqft,N,We,2,25,2257,1958000
116392,W10,1,1,YES,1000-1499 sqft,Yes,No,20,10,548,691000
862810,W13,1,1,No,500-999 sqft,Yes,No,9,2,504,626000
248568,W10,1,2,No,500-999 sqft,N,E,81,3,577,912000
684940,W11,2,3,No,500-999 sqft,N,No,7,8,571,924000
119633,W13,3,2,No,1500-1999 sqft,N,No,11,3,1756,1896000
624977,W10,1,1,YES,0-499 sqft,Yes,We,4,10,621,664000
124306,W13,2,3,No,500-999 sqft,Yes,S,35,9,330,580000
988349,W13,1,1,No,500-999 sqft,N,No,23,9,693,758000
733873,W11,1,1,YES,1000-1499 sqft,N,No,8,1,850,943000
770051,W13,2,2,No,2000-2499 sqft,Yes,No,10,12,1758,2018000
990732,W10,2,2,YES,1000-1499 sqft,Yes,We,6,14,1336,1308000
518179,W13,1,1,No,0-499 sqft,Yes,We,11,4,280,349000
292225,W11,1,1,No,500-999 sqft,N,S,36,14,641,542000
440125,W13,2,3,No,1000-1499 sqft,Yes,E,1,31,1712,1526000
817826,W11,3,2,No,500-999 sqft,N,No,4,14,418,700000
374684,W11,2,2,YES,500-999 sqft,Yes,No,1,22,664,967000
432022,W11,1,1,YES,500-999 sqft,Yes,S,4,4,660,673000
857186,W13,1,1,YES,500-999 sqft,Yes,We,9,0,481,621000
945718,W10,2,2,No,1000-1499 sqft,Yes,S,48,5,1028,1096000
431646,W13,2,2,No,0-499 sqft,Yes,No,21,5,491,546000
108342,W10,1,1,No,1000-1499 sqft,Yes,No,15,12,1348,1079000
298525,W10,1,2,No,500-999 sqft,Yes,S,8,18,413,695000
733012,W10,2,2,No,5500-3999 sqft,N,S,20,17,2253,3026000
406936,W13,1,1,YES,0-499 sqft,N,No,6,13,523,584000
161517,W13,2,1,No,1000-1499 sqft,Yes,E,1,2,696,1130000
287140,W13,2,2,YES,500-999 sqft,N,We,14,4,504,659000
168744,W10,1,2,YES,500-999 sqft,N,No,10,10,651,678000
628594,W10,1,1,No,0-499 sqft,Yes,S,17,6,231,397000
600738,W13,1,1,YES,500-999 sqft,Yes,E,3,23,377,627000
113652,W10,1,1,No,500-999 sqft,Yes,No,29,11,718,799000
338408,W13,0,1,No,0-499 sqft,N,No,3,18,336,381000
795163,W13,0,1,No,500-999 sqft,Yes,No,1,17,249,358000
351106,W13,1,1,YES,0-499 sqft,Yes,No,23,2,414,532000
251437,W10,2,2,YES,1500-1999 sqft,N,We,7,14,1409,1825000
463153,W11,1,1,YES,500-999 sqft,Yes,No,15,7,953,833000
472204,W10,3,2,No,1000-1499 sqft,N,E,8,13,1368,1343000
626217,W10,1,1,No,500-999 sqft,N,S,18,9,832,850000
487042,W13,2,3,No,1500-1999 sqft,Yes,No,3,5,1429,1700000
623130,W10,1,1,No,500-999 sqft,N,S,5,11,871,841000
786679,W13,2,2,No,500-999 sqft,Yes,S,1,11,487,561000
132779,W10,2,1,No,500-999 sqft,N,No,13,5,1280,977000
787518,W11,1,1,YES,500-999 sqft,Yes,No,31,1,518,663000
251597,W13,1,1,YES,0-499 sqft,Yes,E,58,2,506,515000
793048,W11,2,2,No,500-999 sqft,Yes,S,6,33,705,867000
548565,W13,1,2,YES,0-499 sqft,Yes,No,1,15,317,449000
503183,W13,1,1,No,0-499 sqft,N,S,15,3,464,379000
243541,W13,1,1,No,500-999 sqft,N,E,1,1,432,538000
679356,W10,1,2,No,500-999 sqft,N,E,5,13,844,640000
510201,W10,2,2,YES,5500-3999 sqft,N,No,23,11,1428,2588000
325765,W13,2,2,YES,1000-1499 sqft,Yes,No,4,6,748,1158000
496981,W13,2,2,No,500-999 sqft,Yes,S,4,23,567,668000
592347,W10,1,1,YES,500-999 sqft,Yes,S,31,3,1423,1171000
161017,W13,0,1,No,500-999 sqft,N,S,41,11,331,440000
878445,W13,1,1,YES,1000-1499 sqft,Yes,S,15,6,837,889000
308913,W11,1,1,No,500-999 sqft,Yes,No,24,5,628,842000
411832,W10,2,1,No,500-999 sqft,N,No,7,4,586,701000
766114,W10,1,1,No,500-999 sqft,N,E,1,9,613,801000
617480,W13,2,2,YES,2500-2999 sqft,N,S,20,0,2627,2477000
709500,W13,1,1,YES,0-499 sqft,N,S,11,19,407,496000
544387,W11,1,2,YES,500-999 sqft,N,S,7,3,454,591000
488353,W11,2,2,No,500-999 sqft,Yes,S,1,8,681,728000
278735,W10,1,1,YES,500-999 sqft,N,No,12,11,490,733000
650723,W13,1,2,YES,0-499 sqft,N,E,6,10,449,422000
583275,W13,2,3,YES,1500-1999 sqft,N,No,5,2,1082,1333000
434419,W10,2,2,No,1000-1499 sqft,N,No,10,2,611,1063000
260781,W13,1,1,No,0-499 sqft,Yes,S,23,2,269,441000
183938,W11,1,1,No,0-499 sqft,N,S,1,2,367,466000
946376,W11,2,2,No,500-999 sqft,Yes,No,15,22,598,612000
777107,W13,2,1,No,1000-1499 sqft,Yes,No,8,1,1569,1118000
718498,W10,1,1,No,0-499 sqft,N,No,2,4,291,414000
387572,W10,2,2,No,500-999 sqft,N,No,21,35,767,1008000
645872,W13,0,1,No,0-499 sqft,Yes,No,10,14,256,360000
396804,W10,2,2,YES,500-999 sqft,Yes,No,0,1,679,773000
583373,W10,2,2,No,500-999 sqft,N,E,3,2,464,710000
712685,W10,2,2,No,500-999 sqft,Yes,S,22,19,559,774000
690322,W13,1,1,No,500-999 sqft,Yes,E,6,14,477,519000
367152,W10,3,3,No,500-999 sqft,N,S,3,2,1020,958000
588249,W13,1,1,YES,500-999 sqft,Yes,S,2,6,570,868000
118591,W13,2,2,No,1000-1499 sqft,Yes,E,59,1,973,1141000
324613,W13,2,1,YES,1000-1499 sqft,Yes,We,5,2,829,1198000
766234,W13,1,1,YES,500-999 sqft,Yes,S,4,42,738,540000
552250,W13,2,2,YES,0-499 sqft,Yes,S,44,8,469,622000
952969,W10,1,1,YES,500-999 sqft,Yes,No,1,0,738,745000
476701,W13,1,1,No,500-999 sqft,Yes,S,4,1,394,543000
772320,W11,1,1,YES,500-999 sqft,Yes,No,21,1,555,751000
589562,W11,2,2,No,1000-1499 sqft,N,S,34,16,1689,1382000
610072,W13,1,2,No,0-499 sqft,N,No,13,16,444,477000
895702,W10,0,1,No,500-999 sqft,Yes,No,8,1,445,448000
165161,W10,2,2,No,500-999 sqft,Yes,No,11,16,1738,1262000
678881,W10,1,1,No,500-999 sqft,Yes,E,33,2,597,646000
993640,W10,2,1,No,500-999 sqft,N,We,21,6,914,834000
260565,W11,2,2,No,500-999 sqft,Yes,We,16,11,681,694000
625049,W10,1,1,No,500-999 sqft,N,We,26,11,642,885000
441788,W10,2,3,YES,1000-1499 sqft,N,No,15,13,1886,1421000
723262,W13,1,1,YES,500-999 sqft,Yes,S,0,2,936,1154000
970266,W13,2,2,No,500-999 sqft,N,We,48,9,648,1120000
620660,W13,2,2,No,1000-1499 sqft,N,We,20,6,994,1304000
646257,W11,2,2,No,1000-1499 sqft,N,We,28,6,801,868000
156159,W13,1,1,YES,500-999 sqft,N,No,8,37,617,721000
969737,W13,2,3,YES,1000-1499 sqft,N,No,19,5,838,1217000
904857,W13,2,2,No,500-999 sqft,N,S,3,1,677,943000
191779,W11,1,1,No,500-999 sqft,Yes,S,4,20,543,610000
764168,W10,3,2,No,1000-1499 sqft,Yes,S,27,1,1393,1873000
374519,W10,2,2,No,1500-1999 sqft,Yes,No,16,18,1540,2000000
220499,W11,2,2,YES,1500-1999 sqft,Yes,E,47,14,1454,2028000
509203,W13,1,1,YES,0-499 sqft,Yes,We,2,20,314,497000
427193,W13,3,2,No,1500-1999 sqft,N,S,1,5,1618,2702000
793713,W10,1,1,No,500-999 sqft,Yes,S,34,24,531,611000
535808,W10,2,2,No,1000-1499 sqft,Yes,S,8,10,1084,1540000
357666,W13,1,1,YES,500-999 sqft,Yes,E,25,34,486,673000
551633,W10,2,2,YES,500-999 sqft,N,E,29,9,630,761000
251591,W10,3,2,No,1000-1499 sqft,Yes,S,1,2,1422,1480000
135052,W13,2,2,YES,2000-2499 sqft,Yes,E,7,3,1616,1886000
636708,W13,2,2,No,0-499 sqft,N,We,36,6,353,452000
610687,W13,2,2,No,1000-1499 sqft,N,S,2,5,1296,1319000
539281,W10,2,2,No,0-499 sqft,Yes,S,7,2,312,549000
854475,W10,2,2,YES,1000-1499 sqft,N,S,5,21,1395,1541000
319435,W11,2,3,No,500-999 sqft,Yes,We,19,33,539,829000
897454,W10,1,2,YES,500-999 sqft,N,We,5,15,603,703000
530973,W13,2,2,No,1000-1499 sqft,N,We,0,1,1503,1957000
918107,W11,1,1,No,0-499 sqft,Yes,No,3,8,448,517000
932841,W11,1,1,No,500-999 sqft,N,We,27,16,537,605000
602516,W10,2,2,No,500-999 sqft,N,S,25,4,631,844000
507185,W11,2,2,No,500-999 sqft,Yes,S,44,27,913,704000
450432,W10,3,2,No,1500-1999 sqft,Yes,No,19,1,2840,2095000
917722,W10,3,2,No,3000-3499 sqft,N,S,16,5,2103,2887000
611091,W13,2,3,No,500-999 sqft,N,No,12,2,346,553000
734240,W13,2,2,No,0-499 sqft,Yes,We,35,8,377,500000
866788,W13,2,2,No,1000-1499 sqft,N,No,32,2,1240,1402000
670715,W13,1,1,YES,500-999 sqft,N,We,10,9,601,781000
743869,W10,1,1,YES,500-999 sqft,Yes,S,12,0,586,580000
764539,W11,3,2,No,1000-1499 sqft,N,We,10,2,1289,1448000
229051,W10,1,1,YES,500-999 sqft,Yes,E,16,9,648,637000
803952,W11,0,1,No,500-999 sqft,N,No,4,5,377,505000
355152,W13,1,2,No,500-999 sqft,N,S,31,4,795,902000
131930,W10,2,2,No,500-999 sqft,N,S,22,4,775,1000000
186165,W13,1,1,No,0-499 sqft,Yes,We,2,27,324,401000
690252,W10,1,2,YES,0-499 sqft,N,S,15,11,345,547000
314225,W11,2,3,No,1000-1499 sqft,Yes,S,10,4,544,936000
616066,W11,2,2,No,500-999 sqft,N,No,5,7,1031,1116000
880988,W13,2,1,No,500-999 sqft,Yes,No,3,3,666,699000
953708,W10,1,1,No,500-999 sqft,Yes,E,0,4,521,762000
359586,W11,3,2,No,1500-1999 sqft,Yes,No,19,17,1185,2223000
935842,W13,1,1,YES,500-999 sqft,Yes,S,10,24,757,901000
426360,W10,1,2,No,500-999 sqft,Yes,We,8,8,720,759000
567890,W10,1,1,No,500-999 sqft,Yes,No,30,34,517,595000
812230,W10,3,2,No,1000-1499 sqft,Yes,We,0,1,1261,1567000
759300,W10,1,1,No,0-499 sqft,N,S,3,29,348,441000
116763,W13,2,2,No,0-499 sqft,N,E,43,1,434,482000
240069,W10,2,2,YES,1000-1499 sqft,Yes,E,26,40,900,1353000
102336,W10,2,1,No,500-999 sqft,Yes,E,12,5,555,684000
463376,W10,2,2,No,1000-1499 sqft,N,We,10,20,1227,1222000
297126,W10,2,3,No,500-999 sqft,N,S,20,9,586,991000
828332,W10,2,2,No,500-999 sqft,Yes,S,36,2,610,828000
813867,W13,0,1,No,0-499 sqft,N,No,35,21,469,341000
563784,W10,3,2,No,4000+ sqft,N,No,30,1,2360,3258000
813048,W11,2,2,No,1000-1499 sqft,Yes,E,24,2,1396,1209000
598908,W10,1,1,No,0-499 sqft,N,No,17,8,298,424000
247506,W11,3,2,No,2000-2499 sqft,Yes,S,8,3,1537,1666000
833350,W10,2,2,No,500-999 sqft,N,E,16,36,504,902000
133764,W13,1,1,YES,0-499 sqft,Yes,S,14,9,357,348000
603240,W11,2,3,YES,1500-1999 sqft,Yes,No,0,11,2274,1923000
602574,W10,0,1,No,500-999 sqft,Yes,No,9,28,588,550000
745272,W10,1,1,No,500-999 sqft,Yes,S,19,2,901,931000
477944,W10,1,1,No,500-999 sqft,N,S,80,32,534,592000
250398,W10,1,1,No,500-999 sqft,N,S,12,1,458,622000
315597,W10,1,1,No,0-499 sqft,Yes,No,1,10,430,657000
259376,W13,2,2,YES,1000-1499 sqft,N,E,17,9,1208,1162000
181845,W13,1,1,No,0-499 sqft,N,S,1,1,347,474000
606072,W10,1,1,No,0-499 sqft,N,We,12,6,479,567000
446301,W10,3,2,No,500-999 sqft,Yes,We,12,5,882,1234000
745398,W10,0,1,No,0-499 sqft,Yes,No,5,6,466,575000
527578,W10,2,2,YES,1000-1499 sqft,Yes,We,3,13,1225,1181000
282524,W10,1,1,No,0-499 sqft,Yes,S,11,7,396,457000
876755,W11,1,1,YES,500-999 sqft,Yes,We,8,6,629,852000
272505,W11,3,3,No,1000-1499 sqft,N,No,17,1,1431,1472000
388371,W13,1,1,YES,500-999 sqft,N,S,5,8,373,408000
260900,W13,1,1,YES,1000-1499 sqft,Yes,No,8,6,855,941000
414457,W10,0,1,No,0-499 sqft,Yes,No,3,6,266,426000
589229,W10,3,3,No,1000-1499 sqft,N,E,7,20,1287,1642000
572575,W10,2,2,No,1000-1499 sqft,Yes,No,1,1,1405,1448000
191860,W13,3,2,No,2000-2499 sqft,N,We,2,2,1929,2298000
795796,W11,1,1,No,1000-1499 sqft,N,No,40,0,586,893000
528003,W10,1,1,No,500-999 sqft,N,We,18,1,590,878000
686857,W10,2,2,No,1000-1499 sqft,N,We,2,65,966,1007000
408338,W10,0,1,No,0-499 sqft,N,E,1,1,411,498000
641566,W10,1,1,No,500-999 sqft,Yes,S,7,11,330,421000
617703,W13,1,1,YES,0-499 sqft,Yes,S,20,10,558,658000
135985,W10,2,2,YES,1000-1499 sqft,Yes,No,30,8,778,1289000
942756,W11,1,1,No,500-999 sqft,Yes,No,17,6,623,695000
958950,W11,1,1,No,1000-1499 sqft,N,S,22,2,1098,1101000
752233,W13,1,1,No,500-999 sqft,N,No,15,6,991,1044000
461936,W10,1,1,YES,500-999 sqft,Yes,S,22,2,532,800000
198339,W11,1,1,No,0-499 sqft,Yes,E,12,4,495,616000
641132,W10,2,3,No,500-999 sqft,Yes,S,29,1,738,911000
678409,W10,1,1,No,0-499 sqft,N,S,4,5,410,516000
717783,W10,1,1,No,500-999 sqft,Yes,S,3,1,479,733000
161567,W10,2,3,YES,500-999 sqft,Yes,No,3,27,825,967000
146173,W10,3,3,No,500-999 sqft,N,S,17,2,499,652000
582447,W10,1,1,No,0-499 sqft,Yes,S,22,4,482,639000
298757,W10,1,1,YES,500-999 sqft,N,We,24,31,579,745000
208638,W13,1,1,No,0-499 sqft,N,S,17,1,259,411000
534047,W10,2,3,YES,2000-2499 sqft,N,No,3,4,2746,2973000
693859,W13,1,1,No,500-999 sqft,N,No,12,8,650,761000
707911,W10,1,1,YES,500-999 sqft,Yes,No,4,14,604,645000
718340,W10,1,1,YES,0-499 sqft,N,E,86,3,843,568000
329358,W13,1,1,YES,500-999 sqft,N,No,12,4,797,993000
558717,W13,1,2,No,0-499 sqft,Yes,E,0,20,506,562000
582230,W13,2,2,No,500-999 sqft,N,No,4,2,501,548000
281603,W10,1,1,No,500-999 sqft,N,We,17,11,476,640000
965895,W13,2,2,No,500-999 sqft,N,We,20,2,742,671000
934250,W10,1,1,YES,0-499 sqft,Yes,No,1,5,409,487000
552653,W11,1,1,No,0-499 sqft,N,S,2,19,320,446000
902324,W13,2,2,No,500-999 sqft,Yes,E,3,1,605,667000
535570,W11,2,2,YES,1500-1999 sqft,N,No,2,0,2540,1699000
898737,W10,1,1,YES,500-999 sqft,Yes,S,28,11,667,1010000
360351,W10,1,1,No,0-499 sqft,N,No,34,64,373,449000
806428,W10,1,1,YES,0-499 sqft,Yes,We,6,6,563,544000
190604,W13,1,1,YES,500-999 sqft,Yes,E,21,44,520,731000
428701,W10,1,1,No,0-499 sqft,N,E,27,9,525,604000
843873,W13,1,1,No,500-999 sqft,N,We,16,5,694,665000
388358,W11,1,1,YES,500-999 sqft,Yes,E,28,22,457,599000
749259,W10,1,1,YES,500-999 sqft,Yes,No,16,5,838,750000
112819,W10,0,1,No,0-499 sqft,N,E,2,7,441,471000
137182,W13,3,2,No,500-999 sqft,Yes,S,44,2,534,542000
377152,W13,2,2,No,1500-1999 sqft,N,No,0,6,1957,2460000
413504,W11,1,1,No,0-499 sqft,Yes,S,2,6,350,531000
499248,W11,1,1,YES,500-999 sqft,N,E,26,17,524,689000
442282,W13,1,1,YES,500-999 sqft,N,No,11,13,517,597000
433279,W10,1,1,YES,0-499 sqft,Yes,No,34,2,414,495000
663629,W10,1,1,YES,500-999 sqft,Yes,S,31,3,539,860000
976373,W13,2,2,No,500-999 sqft,N,E,24,13,727,867000
278940,W11,2,2,No,500-999 sqft,Yes,We,16,7,917,727000
852422,W11,2,2,YES,2000-2499 sqft,Yes,E,12,5,2471,2603000
676078,W13,1,1,No,500-999 sqft,N,S,1,11,961,955000
413563,W11,1,1,YES,0-499 sqft,N,No,26,1,673,701000
